"C03227V03891","Townlands","TLIST(A1)","CensusYear","STATISTIC","Statistic Label","UNIT","VALUE"
"061857","Doonreaghan, Moyrus, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","6"
"061857","Doonreaghan, Moyrus, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","6"
"061857","Doonreaghan, Moyrus, Co. Galway","2011","2011","CD155C7","Housing stock","Number","15"
"061857","Doonreaghan, Moyrus, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","40"
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C1","Population","Number",""
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C2","Males","Number",""
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C3","Females","Number",""
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"061858","Doonwood, Mount Bellew, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C1","Population","Number","41"
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C2","Males","Number","17"
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C3","Females","Number","24"
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","16"
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","8"
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","8"
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C7","Housing stock","Number","24"
"061859","Dooros (Leitrim By), Drummin, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","33.3"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C1","Population","Number","14"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C2","Males","Number","7"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C3","Females","Number","7"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","4"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C7","Housing stock","Number","4"
"061860","Dooros (Longford By), Laurencetown, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C1","Population","Number","73"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C2","Males","Number","38"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C3","Females","Number","35"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","25"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","12"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","12"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C7","Housing stock","Number","37"
"061861","Dooros (Ross By), Cong, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","32.4"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C1","Population","Number","101"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C2","Males","Number","53"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C3","Females","Number","48"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","30"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","18"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","17"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C7","Housing stock","Number","48"
"061862","Dooroy, Cloonbur, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","35.4"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C1","Population","Number","34"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C2","Males","Number","16"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C3","Females","Number","18"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","14"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","3"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","3"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C7","Housing stock","Number","17"
"061863","Doorus, Doorus, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","17.6"
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C1","Population","Number",""
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C2","Males","Number",""
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C3","Females","Number",""
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"061864","Doorus Demesne, Doorus, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C1","Population","Number","45"
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C2","Males","Number","24"
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C3","Females","Number","21"
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","13"
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","4"
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","3"
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C7","Housing stock","Number","17"
"061866","Dooruspark, Doorus, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","17.6"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C1","Population","Number","66"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C2","Males","Number","29"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C3","Females","Number","37"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","22"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","16"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","16"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C7","Housing stock","Number","38"
"061867","Dooyeher, Knockboy, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","42.1"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C1","Population","Number","7"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C2","Males","Number","3"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C3","Females","Number","4"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","3"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C7","Housing stock","Number","4"
"061868","Dovepark, Slieveaneena, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","25"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C1","Population","Number","23"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C2","Males","Number","14"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C3","Females","Number","9"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","6"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C7","Housing stock","Number","6"
"061869","Drimcong, Tullokyne, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C1","Population","Number","53"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C2","Males","Number","27"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C3","Females","Number","26"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","16"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","2"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","2"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C7","Housing stock","Number","18"
"061870","Drimmavohaun, Slieveaneena, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","11.1"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C1","Population","Number","19"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C2","Males","Number","9"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C3","Females","Number","10"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","10"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","17"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","17"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C7","Housing stock","Number","27"
"061871","Drimmeen, Errislannan, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","63"
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C1","Population","Number",""
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C2","Males","Number",""
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C3","Females","Number",""
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"061872","Drimna East, Ballyglass, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C1","Population","Number",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C2","Males","Number",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C3","Females","Number",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"061873","Drimna West, Ballyglass, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C1","Population","Number","22"
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C2","Males","Number","8"
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C3","Females","Number","14"
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","7"
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C7","Housing stock","Number","7"
"061874","Drimnahoon, Wormhole, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","2"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","2"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C7","Housing stock","Number","2"
"061875","Drimneen, Oughterard, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","100"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C1","Population","Number","26"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C2","Males","Number","11"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C3","Females","Number","15"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","10"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C7","Housing stock","Number","11"
"061876","Drimneen, Slieveaneena, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","9.1"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C7","Housing stock","Number","1"
"061877","Drin, Ross, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","100"
"061878","Drinagh, Errislannan, Co. Galway","2011","2011","CD155C1","Population","Number",""
"061878","Drinagh, Errislannan, Co. Galway","2011","2011","CD155C2","Males","Number",""
